,Mean_of_Stdev,Stdev_of_Stdev,3rd_Stdev_of_Stdev,Final_Cutoff
C19orf84,0.7773080357392288,0.0908125466074034,0.2724376398222102,1.049745675561439
C1GALT1,1.292608085939975,0.2569442536795782,0.7708327610387345,2.0634408469787093
C1orf100,1.1718889701085626,0.11177475100773682,0.33532425302321045,1.5072132231317732
C1orf112,0.7164085114917832,0.17380252916447508,0.5214075874934252,1.2378160989852085
C1orf115,0.8023305673310679,0.13296932290882066,0.39890796872646195,1.20123853605753
C1orf122,1.31756698147051,0.15255763593634333,0.45767290780903,1.77523988927954
C1orf146,1.8021650923255184,0.2114487276495578,0.6343461829486734,2.4365112752741918
C1orf158,1.3697805113396202,0.24186289553336107,0.7255886866000832,2.0953691979397036
C1orf159,1.172284392700149,0.18265987053599295,0.5479796116079788,1.7202640043081279
C1orf162,0.8736730169644313,0.3941441251814465,1.1824323755443396,2.056105392508771
C1orf167,1.0219529102093146,0.12293024251897428,0.3687907275569228,1.3907436377662374
C1orf185,1.0961110051757699,0.15718786426117176,0.4715635927835153,1.5676745979592852
C1orf21,0.8502808974131687,0.19477257951097934,0.584317738532938,1.4345986359461067
C1orf220,0.7378060842583989,0.06224476668080539,0.18673430004241617,0.9245403843008151
C1orf226,0.5439670795537694,0.07365866602132747,0.22097599806398238,0.7649430776177518
C1orf50,0.8311817262223811,0.14605219411370784,0.43815658234112353,1.2693383085635046
C1orf53,0.983140311864826,0.1575559416459011,0.47266782493770326,1.4558081368025293
C1orf54,0.508140560829823,0.195238929399707,0.585716788199121,1.0938573490289438
C1orf56,1.2513085658770913,0.13845967173921217,0.41537901521763654,1.666687581094728
C1orf68,0.6085918804546271,0.10994298820681572,0.3298289646204472,0.9384208450750743
C1orf94,0.5137664538248329,0.08784060019316749,0.2635218005795025,0.7772882544043354
C1QA,0.5317369226297549,0.11345810879050498,0.34037432637151493,0.8721112490012699
C1QB,0.46196514650614673,0.08784124543186399,0.26352373629559195,0.7254888828017387
C1QC,0.5079923600839433,0.09625928726569635,0.2887778617970891,0.7967702218810324
C1QL1,0.4111897764541921,0.2225839202686103,0.6677517608058309,1.078941537260023
C1QL2,0.8221573557742243,0.2851899969208276,0.8555699907624827,1.677727346536707
C1QL4,2.3316670235551165,0.20549409922951895,0.6164822976885569,2.9481493212436733
C1QTNF1,3.111765985018505,0.14115793618978884,0.4234738085693665,3.5352397935878717
C1QTNF12,0.7413006416550073,0.18589338066641475,0.5576801419992443,1.2989807836542515
C1QTNF5,0.6933950674247027,0.21797278951691687,0.6539183685507506,1.3473134359754533
C1QTNF7,1.3416739617415996,0.268391877421175,0.805175632263525,2.1468495940051247
C1QTNF7-AS1,1.8602755328933238,0.10016122377881345,0.3004836713364404,2.1607592042297643
C1QTNF8,1.1938096635511806,0.29385104226273245,0.8815531267881973,2.075362790339378
C1QTNF9B,2.8929511203462646,0.18803644450020796,0.5641093335006239,3.4570604538468883
C1RL-AS1,1.064805686134555,0.12047957014005503,0.36143871042016507,1.42624439655472
C1S,0.6119387391577661,0.1323495019548389,0.39704850586451673,1.0089872450222828
C2,0.8753200894159079,0.11992524311303153,0.3597757293390946,1.2350958187550025
C20orf141,0.4192388553725805,0.12728664488121513,0.3818599346436454,0.8010987900162259
C20orf144,1.2375078126185186,0.06046706217775939,0.1814011865332782,1.418908999151797
C20orf194,2.686727547126888,0.13133369824325428,0.39400109472976286,3.080728641856651
C20orf197,0.6382711253613765,0.09367663613101582,0.2810299083930474,0.919301033754424
C20orf204,0.6832048048613969,0.08303791194778688,0.24911373584336066,0.9323185407047576
C20orf85,1.9042681963773604,0.12441844082287376,0.37325532246862125,2.2775235188459817
C21orf62-AS1,0.8722300507444672,0.13535455530797094,0.40606366592391285,1.27829371666838
C22orf15,2.7877645572489578,0.3001959573000293,0.9005878719000879,3.6883524291490457
C22orf46,1.9997297771647216,0.14490395508792414,0.4347118652637724,2.434441642428494
C2CD2L,1.2159739338474387,0.15376990282919145,0.46130970848757435,1.677283642335013
C2CD4A,0.8149899780775031,0.11527621008584088,0.34582863025752264,1.1608186083350258
C2CD4D,1.4076225778242124,0.1610469317316953,0.4831407951950859,1.8907633730192983
C2CD4D-AS1,0.866761965295102,0.20233603929379296,0.6070081178813789,1.4737700831764808
C2orf15,0.7007615118475409,0.18983582533797538,0.5695074760139262,1.270268987861467
C2orf16,0.486057026301523,0.10003920437144694,0.3001176131143408,0.7861746394158637
C2orf27A,0.9712735707535297,0.25373523482659827,0.7612057044797949,1.7324792752333247
C2orf49,0.8931443515132375,0.2588739056198555,0.7766217168595666,1.669766068372804
C2orf50,0.6011138016521842,0.17290403696350162,0.5187121108905048,1.119825912542689
C2orf69,1.162524543637532,0.14460703106970837,0.4338210932091251,1.596345636846657
C2orf72,1.0625075201132455,0.23962352259353653,0.7188705677806095,1.781378087893855
C2orf73,0.7386401700037097,0.15495425588846448,0.4648627676653935,1.203502937669103
C2orf74,1.5938377476037604,0.08238729554639655,0.24716188663918964,1.84099963424295
C2orf80,0.399867772498017,0.1185466140722138,0.3556398422166414,0.7555076147146584
C2orf92,0.47734668954070353,0.07177798651285221,0.2153339595385566,0.6926806490792601
C3orf14,0.879930502307512,0.1597498791992083,0.4792496375976249,1.3591801399051369
C3orf20,0.5735933893822036,0.13781235671369424,0.4134370701410827,0.9870304595232864
C3orf35,0.6739042104131918,0.10938801168056968,0.32816403504170905,1.0020682454549008
C3orf36,0.38540862737984477,0.1846837174147419,0.5540511522442257,0.9394597796240705
C3orf38,0.8853706365084014,0.13116286980333186,0.3934886094099956,1.278859245918397
C3orf52,0.773139711151466,0.13219731879450392,0.39659195638351175,1.1697316675349776
C3orf56,0.5236361287909755,0.1254799524313498,0.3764398572940494,0.9000759860850249
C3orf67-AS1,1.2213076680916457,0.18011062208217943,0.5403318662465383,1.761639534338184
C3orf80,1.0937459589260388,0.1897710386202751,0.5693131158608253,1.663059074786864
C3orf85,1.0582990382207489,0.20738792257694236,0.622163767730827,1.680462805951576
C4BPA,1.3390727471671284,0.2011996333661225,0.6035989000983675,1.942671647265496
C4orf19,1.015258212030538,0.20697895853385795,0.6209368756015738,1.6361950876321119
C4orf33,0.8857381563027009,0.1803497046873609,0.5410491140620827,1.4267872703647835
C4orf48,0.8883377206020369,0.1923705232151913,0.5771115696455739,1.4654492902476108
C4orf51,0.4816726263779319,0.19899319591021453,0.5969795877306436,1.0786522141085755
C5AR1,0.9578778319272238,0.11071073069354848,0.3321321920806454,1.2900100240078691
C5AR2,0.6079573339496713,0.07650411561975189,0.22951234685925564,0.837469680808927
C5orf22,0.9833862199074721,0.15689722866475395,0.4706916859942618,1.454077905901734
C5orf24,2.012800258553634,0.1791291346722189,0.5373874040166566,2.5501876625702904
C5orf30,0.9194403703539418,0.20273826039860146,0.6082147811958044,1.5276551515497463
C5orf38,0.9866070954979572,0.15703941221315007,0.4711182366394502,1.4577253321374073
C5orf47,0.9840728607817305,0.1571519224538031,0.4714557673614093,1.4555286281431399
C5orf51,1.4055283498103415,0.12034080376172315,0.36102241128516943,1.766550761095511
C5orf52,0.906945051788949,0.17197858050207326,0.5159357415062198,1.4228807932951688
C5orf58,1.8969870414474652,0.2369822061896786,0.7109466185690358,2.607933660016501
C5orf66,1.150338755399461,0.21581888129564908,0.6474566438869472,1.7977953992864082
C5orf66-AS1,0.5104590774554889,0.19096175966214118,0.5728852789864236,1.0833443564419125
C6orf120,1.066975353514116,0.1535955028543364,0.4607865085630092,1.5277618620771252
C6orf136,1.3236776096590253,0.1742254326875043,0.5226762980625128,1.846353907721538
C6orf141,1.2132512883245914,0.2949391864405194,0.8848175593215583,2.0980688476461498
C6orf15,0.721663534440491,0.17126645050268752,0.5137993515080626,1.2354628859485537
C6orf163,1.2614282346140637,0.30472590615311024,0.9141777184593307,2.1756059530733944
C6orf201,0.6322965201841046,0.12602214762216482,0.3780664428664945,1.010362963050599
C6orf226,0.8793595566401484,0.20677417740887502,0.620322532226625,1.4996820888667735
C6orf47,0.49991126987185275,0.09277516091874434,0.27832548275623303,0.7782367526280858
C6orf99,0.9168684043063547,0.1435466742984863,0.4306400228954589,1.3475084272018136
C7,0.4741832347400629,0.16152657470845008,0.4845797241253502,0.9587629588654132
C7orf26,2.4062462596032974,0.21301674329630357,0.6390502298889107,3.045296489492208
C7orf33,0.5892324445684343,0.23238111420233987,0.6971433426070196,1.2863757871754538
C7orf57,1.8037544885815497,0.2384704328647511,0.7154112985942532,2.519165787175803
C7orf65,0.7104400460431978,0.10539552136014363,0.3161865640804309,1.0266266101236288
C8G,3.634767731677598,0.19308853312122437,0.5792655993636731,4.214033331041271
C8orf31,0.34078928457636626,0.07926555343848807,0.2377966603154642,0.5785859448918305
C8orf33,1.2953572931943835,0.22846986063360142,0.6854095819008043,1.980766875095188
C8orf34,2.8390211887902352,0.1521188749674848,0.45635662490245443,3.2953778136926895
C8orf37-AS1,0.7814744888867995,0.11004447561035799,0.33013342683107394,1.1116079157178733
C8orf44,0.7668362371169436,0.18766093479087653,0.5629828043726296,1.3298190414895732
C8orf44-SGK3,0.7668362371169436,0.18766093479087653,0.5629828043726296,1.3298190414895732
C8orf48,0.97204772839965,0.16081785136165153,0.4824535540849546,1.4545012824846046
C8orf58,0.7781946767335235,0.17777322569434736,0.5333196770830421,1.3115143538165657
C8orf74,1.1611517404056038,0.20757492210621245,0.6227247663186374,1.783876506724241
C9orf131,1.0212207923825212,0.2026212261235917,0.6078636783707752,1.6290844707532963
C9orf135,0.7308831463099031,0.17954081343177944,0.5386224402953383,1.2695055866052414
C9orf139,1.9327515299392888,0.0988193266818317,0.2964579800454951,2.2292095099847837
C9orf16,0.7997664711770224,0.23497573313259992,0.7049271993977998,1.5046936705748222
C9orf163,1.1896897602625998,0.21981007977328856,0.6594302393198657,1.8491199995824654
C9orf43,0.7333607141412245,0.08229623808938898,0.24688871426816694,0.9802494284093914
C9orf47,0.9322618778492193,0.13565331146841128,0.4069599344052338,1.3392218122544532
C9orf85,0.7755565246614375,0.15230592968964432,0.456917789068933,1.2324743137303704
CA11,0.9801984463441655,0.14695039529708098,0.44085118589124295,1.4210496322354085
CA13,0.8404008832649434,0.1771100741868828,0.5313302225606484,1.3717311058255919
CA14,0.4506792879361533,0.09062992114783211,0.27188976344349636,0.7225690513796497
CA2,0.9185400670740683,0.1869334309975297,0.5608002929925892,1.4793403600666575
CA3,1.039161887784965,0.08993371028680533,0.269801130860416,1.3089630186453811
CA4,1.3202552290763454,0.15830643431793512,0.47491930295380536,1.7951745320301509
CA5B,0.8566805447219885,0.24377012274477416,0.7313103682343225,1.587990912956311
CA5BP1,0.855953347551574,0.21700865698618557,0.6510259709585567,1.5069793185101308
CA5BP1-CA5B,0.8132254919040803,0.21955517332009414,0.6586655199602824,1.4718910118643627
CA6,0.708132213995917,0.06477859020276328,0.19433577060828983,0.9024679846042067
CA7,0.9553859472470564,0.1348364817824751,0.4045094453474253,1.3598953925944817
CAB39,0.5831102192815732,0.19290290078888633,0.5787087023666591,1.1618189216482322
CABCOCO1,1.752216217678273,0.24101503234286276,0.7230450970285882,2.475261314706861
CABIN1,2.002663875666838,0.19869830043366535,0.5960949013009961,2.5987587769678338
CABLES1,1.1169428908650247,0.2223220859171574,0.6669662577514722,1.7839091486164969
CABP1,0.8145710448904417,0.1927497706688923,0.5782493120066768,1.3928203568971185
CABP4,0.9377980808685656,0.11204059310168926,0.3361217793050678,1.2739198601736335
CABP7,1.3804633920650722,0.1627851700149972,0.4883555100449916,1.8688189021100639
CABYR,0.7380363565247879,0.08085591258456452,0.24256773775369356,0.9806040942784815
CACFD1,1.0337167727494763,0.19034427398633927,0.5710328219590178,1.604749594708494
CACHD1,0.8681027765032177,0.20062222131711094,0.6018666639513328,1.4699694404545505
CACNA1B,0.993662656401054,0.3059363273254511,0.9178089819763533,1.9114716383774073
CACNA1C,1.3011405463942283,0.11523977943468908,0.3457193383040672,1.6468598846982956
CACNA1C-IT2,0.33822491492114476,0.07515390860691529,0.22546172582074586,0.5636866407418906
CACNA1D,0.7343284160400292,0.14495038011174638,0.43485114033523914,1.1691795563752683
CACNA1E,0.910110462148763,0.18822947095473838,0.5646884128642151,1.4747988750129781
CACNA1G,0.788019151491676,0.10605047301212751,0.31815141903638255,1.1061705705280587
CACNA1H,1.3642738322291166,0.16262013368550374,0.4878604010565112,1.8521342332856277
CACNA1I,0.4345319161481295,0.08738471693108044,0.26215415079324134,0.6966860669413708
CACNA2D1-AS1,1.3674059058258727,0.1282554372968965,0.38476631189068955,1.7521722177165624
CACNA2D3,1.4458817261642765,0.16907614012440114,0.5072284203732034,1.9531101465374798
CACNB2,0.8388959398713958,0.2131404010588449,0.6394212031765347,1.4783171430479305
CACNB3,0.826951697387318,0.14508200252840012,0.4352460075852004,1.2621977049725184
CACNG1,0.9519206548030925,0.1429828482109663,0.4289485446328989,1.3808691994359914
CACNG3,0.6756910211379331,0.1385001630888922,0.4155004892666766,1.0911915104046097
CACNG4,0.8183822620281826,0.20692228210169084,0.6207668463050725,1.4391491083332553
CACNG6,0.4103531024081111,0.11611838221808414,0.34835514665425243,0.7587082490623636
CACNG7,1.7760001535672594,0.1907248369730895,0.5721745109192685,2.348174664486528
CACNG8,1.314575086299206,0.16355046914839177,0.4906514074451753,1.8052264937443814
CACTIN,0.6831913658592041,0.11053503609332882,0.33160510827998646,1.0147964741391906
CACTIN-AS1,1.1978763139503839,0.14582314782484043,0.4374694434745213,1.635345757424905
CACYBP,0.9708474112305541,0.12084910141017721,0.3625473042305316,1.3333947154610857
CAD,1.0871174925067293,0.16343029947765608,0.49029089843296825,1.5774083909396976
CADM2,0.8204172770251814,0.13546340444964092,0.4063902133489228,1.2268074903741042
CADM3,1.3301806548190869,0.17235006275395565,0.517050188261867,1.8472308430809539
CAHM,1.1870964779155335,0.2506586544461993,0.7519759633385978,1.9390724412541314
CALB2,0.9169342312991668,0.19460313659387413,0.5838094097816224,1.5007436410807893
CALCB,0.774948232304381,0.16197964816631913,0.48593894449895736,1.2608871768033385
CALCOCO2,1.569026583965271,0.16771963304971968,0.503158899149159,2.07218548311443
CALD1,3.012402625584895,0.18135699437982264,0.5440709831394679,3.556473608724363
CALHM1,2.8653237856927847,0.14293743781020693,0.42881231343062076,3.2941360991234054
CALHM2,1.1534104523096813,0.15060361230547864,0.4518108369164359,1.6052212892261173
CALHM5,2.7441590160393434,0.28798011213995883,0.8639403364198766,3.60809935245922
CALHM6,1.6077461007649916,0.2483528220369281,0.7450584661107843,2.352804566875776
CALM1,1.2505361217135091,0.25603955946199813,0.7681186783859943,2.0186548000995037
CALM3,0.7428991854315896,0.19338040265841222,0.5801412079752366,1.3230403934068262
CALML3,2.1852992027948877,0.2224832354240595,0.6674497062721785,2.852748909067066
CALML5,0.7380416920207651,0.27291326410849265,0.818739792325478,1.556781484346243
CALML6,0.5818684893175461,0.06926656419287235,0.20779969257861702,0.7896681818961631
CALR,0.6197964035211527,0.1067545938976845,0.32026378169305353,0.9400601852142063
CALU,0.8950265045673784,0.22602710675380047,0.6780813202614014,1.5731078248287798
CAMK1D,1.1605748381426848,0.19330627715003965,0.5799188314501189,1.7404936695928037
CAMK2G,3.2325607505829352,0.2525989322677826,0.7577967968033479,3.9903575473862833
CAMK4,1.801681257309798,0.17081265578151403,0.5124379673445421,2.3141192246543403
CAMKMT,0.6897307318238983,0.11492720317002497,0.3447816095100749,1.0345123413339732
CAMLG,0.8577550486877278,0.19997753678990354,0.5999326103697107,1.4576876590574384
CAMSAP2,1.1184301006379391,0.17154245424344203,0.514627362730326,1.633057463368265
CAMSAP3,1.0715112324733924,0.15621182413642237,0.4686354724092671,1.5401467048826596
CAMTA1,1.1153271062432493,0.16738032580839607,0.5021409774251882,1.6174680836684374
CAMTA1-DT,0.5912498344763992,0.19372349341852121,0.5811704802555636,1.172420314731963
CAMTA2,0.7519906844166215,0.165057278766171,0.49517183629851297,1.2471625207151344
CAND1,0.9018519248525297,0.12926454936103943,0.3877936480831183,1.289645572935648
CAND1.11,1.0196917328316928,0.23078420332360086,0.6923526099708026,1.7120443428024954
CAND2,0.6909884917812681,0.20162244702052545,0.6048673410615764,1.2958558328428444
CANT1,1.275027222856178,0.21033336171468026,0.6310000851440407,1.9060273080002188
CANX,0.8376209693288097,0.16843818293312265,0.505314548799368,1.3429355181281777
CAP1,0.8914568813351422,0.12902201939617058,0.38706605818851175,1.278522939523654
CAP2,0.6876204776821939,0.17513459714166787,0.5254037914250036,1.2130242691071975
CAPN1,1.050219232223104,0.09222023334338052,0.27666070003014154,1.3268799322532456
CAPN10,1.168364621723521,0.17368963967603737,0.5210689190281121,1.6894335407516332
CAPN11,0.7250582795702148,0.1168219489278319,0.3504658467834957,1.0755241263537105
CAPN15,1.5207777129076407,0.19961743687912364,0.5988523106373709,2.1196300235450116
CAPN5,0.9520383256940134,0.29463130834000506,0.8838939250200152,1.8359322507140285
CAPN7,0.815308609368901,0.2481230390562475,0.7443691171687425,1.5596777265376436
